Comment,Sentiment
"let appreciate alway manage put smile fac whenever feel negative",2
"one best th dude never tak credit achiev someth alway respect audience team polite video congratulation achievement",2
"one best th dude never tak credit achiev someth alway respect audience team polite video congratulation achievement",2
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"man alway tri someth new extra ordinary make audience feel excit every next video love",2
"assalamualaikum arun bhai love hyderabad jahanuma",2
"abb arun bhai banainge misaal ganga jamuna tehzeeb",2
"love bhai",2
bhabi,2
"arun bhai omegle bulle miladiye sab",1
"love bidar bhaiya",2
"komma bhaiya",2
"value mili toh subscribe also follow awesome reel instagram",2
"thermal also improv previou ideapad gam design best like",2
"version great com around price",2
"bro plann buy msi thin gen cor threat link rtx watt built ram price tag",1
"best laptop lenovo website ram",2
"please make video year lenovo vantage lenovo ideapad gam gen",1
"better deal even lenovo model also value",2
"one would recommend lenovo ideapad gam gen model intel rtx ssd pcie case one like legion lenovo ideapad gam gen model ryzen rtx ssd pcie ram",1
"isme fir wale variant hone chahiye cool system seem capable lenovo wale bhi chalak hain isme cpu dete legion kaise bechte sab yahi kharidte even price little bit higher normal legion bhai ba ameeron laptop ban chuka hai",1
"kind compare asu tuf dash gen",1
"sorry net issu vajay acchese bye bhi nhi keh paya anyway dhyan rakhna aapna aapna sabhi log milte din bad stream love",2
"headshot close range",1
"dont mis",1
"mis karenge legend thode dino liye",1
"legend alway",1
"app bhi apna khyal rkhna love pakistan lahore broo",2
"please check first kill imxdevil",1
"koi bat nhi zaiada acha nhi rha app day spent prepration",2
"bro mene aim improve upper video daali hai please check",1
"isko short stream bolte hai long kisko khate hai mayur bhai",2
"mayur bhai speak gali first time",1
"stream mayur gali diya bhai",1
opopopopopopopopopopopopopop,1
insane,2
"technical ramp buggy isnt suppose us offroad vehicle street vehicle that classifi offroad pretty much buggy ramp hood windshield",0
"love inspir generosity also like se normal people reaction time never los sight mean money",2
"itll epic draugur compar trophy truck ramp buggy",2
"let appreciate alway manage put smile fac whenever feel negative",2
"comment like never fail make laugh contact never disappoint",2
"love bring joy laughter",2
"real comparison different vehicl",1
"offroad test truck swamp next military base",0
"well least there someth run buggy take",1
"want love vlog ron bhai",2
"old ron back",2
"full enjoy maza gaya",2
"return legend love ron bhai big fan",2
"hop one month see vlog love face",2
"love simplicity innocence vlog",2
"y ron bhai vlog lov amaz plz upload",2
"pizza please give addres love ahmedabad",2
"keep upload video like amaz know gandhinagard",2
"lot love kerala ron bhai",2
"cant beleive consistent agn year",0
"ne get back sleep thank agn",2
"great video honest never disappoint keep agn",2
"intro never get old",2
"y need love vid agn",2
"first video seen say satisfy watch",2
"incredible video incredible channel",2
"love watch asmr fall asleep night plu love play fortnite never knew love together found channel",2
"fan since love video watch every night day legend ne million subscriber probab wait time step asmr gam asmr gam",2
"relax video help sleep",2
"ive around every console generation remember think genesisturbografx era sn quite yet gam would like old kind spec would ne obvious idea spec real meant back think lol cpu real ne happi progress faster imagin look good today better imagin thing would look like year ear massive clock spe increas advent gpu main thing took hardware wise",2
"architecture construction company chile us unreal engine long time best realtime visualization preview version unreal already spectacular best th light lumion real chang everyth great talk gam also movi experienc like plenty tutorial learn way fear learn",2
"think like deformable terrain break glas environment affect weather system world chang arent static change etc improv method mov like verticality rather wasd feel like fidelity com expense explor deeper game mod imho",1
"horizon forbidden west god war ragnarok gran turismo pioner elden r feel free complete click rep",1
"actual home every game system dat back atari never ever thought gam would look good cant imagine look year fast technology keep mov forward",2
"moon hyp day hope deliver hype like elden r that even possible developer fromsoft",2
"gam day look mind blow especial remember gam pretty much first start gam like pong etc",2
"think reach point dev ne come better idea decad able make gam look better lot gam actual worse gameplay wise stale idea dumb mechanic older gam",0
"gam look insane cant wait play great list way",2
"glad built nice high end rtx year ago incredible amount eye candy gam treat wonder biggest money mak entertainment industry planet thank awesome little preview nice present much appreciat",2
subscribe,1
subcribe,1
subcribe,1
subscribe,2
"what dream specsize gam monitor",1
"wow impress think theyve set new bar spec",2
"monitor look real clean almost bezel like got tilt adjustable stand well nice video",2
"future review give comprehensive analysi antiglare matte screen matte coat embedd within panel another layer notice sacrific color sharpnes matte finish find brightnes sett adequate ol monitor productivity use aggressive abl test please let know thank",1
"favorite part basical size custom heatsink dont care much size back monitor long doesnt dim brightnes constant",2
"great video think ill still lean toward though price difference moment appeal",2
"awesome review thought picture quality compar matte coat make noticeable difference picture quality want get new monitor work gam sure get cheaper price perhap wait another year someth new",2
"ol gam wow please compare monitor side side see contrast difference uniform brightnes difference etc compar love content",2
"thank review cant wait full review dream spec gam monitor would pretty close inch antiglare normal aspect ratio ultra wide instead even anywhere near decent look aaa titl anyway possible couple suggestion thing look course full review resolution look like monitor try play game see monitor scal like setting hdr option available thank",2
"spawnpoiint look forward complete review youre thorough thoughtful reviewer ive seen one th like see review comparison matte screen ideal sidebyside different condition illustrate pro con help decide coat prefer dont know that feasible case thank work enjoy",2
"post game depression never real hit undertale every chapter deltarune dont know gett old soft theyre good",0
"meme taint innocent soul",0
"relate first one smt fallout persona play come like wth",1
"mem kind nostolgic especial one",1
"meme dad gotten resident evil fallen love dad saw explode granado head got real surpris amount violence rat game",2
"one relatable transformer game wiiu back took month figure",2
"person rare play console hasnt own one year much relate know button friend go pres left constant check button right top left top left",0
"thought end game depression hit hard",0
"finish game like finish book wish could experience first time",1
"well play bro kill kindnes",0
"support someone start see stage real feel proud guy",2
"us realme varient real good perform phonebut issu updatesbtw decent performance",2
"bro dont include samsung beast exept display",1
"low devicelow frame rat record lag les viewsbut faith skill also rise like",2
"believe poco pro still k us monthsi play record constant fp",2
"all sehr sch aber zuerst zusammen die nummern und eine warmthhhonline nette und eine andere blondine unfairj wenn ich hlen rde",1
"best gam phone poco pro bgmi",2
"nice bro",2
"bro iqoo neo option",1
"nice video bro",2
"thank kuya ash kasi kinin lahat para mabili buti natapp pag mag update para nonoud pag hanap mga skin thank kiya ash",2
"kuya asheru meron nanaman update backrom morp",1
"kuya ash may bago update nanaman yung backroom morph nandoon napo simpson",1
"may bagong update nanamn kuya ash backroom morph",1
"thank kuya nakuha",2
"shout idol ash pls",1
"kuya ash laro ulit naruto shippuden ultimate ninja storm progression sasuke",1
"backroom hunter back",2
"kuya ash ganda youtuber",1
"kuya ash pede freind",1
"midnight fight expres look fun play",2
"pacman world wonderful ne pacman maze madnes trend anyth well see happen les year let",2
"gam look like lot fun time cant wait try get enough money",2
"pacman world baby wooooooooo",2
"midnight fight expres",1
"love ash great team",2
"soul hacker right answer first came born year later second game available star align perfect",2
"yall real left gundam like one best gam",1
"saint row reboot look disappoint start shame turn way end alway saint row third",0
"midnight fight expres",1
"next gta",1
"let appreciate alway manage put smile fac whenever feel negative",2
"honest impress time effort put video keep",2
"let appreciate alway manage put smile fac whenever feel negative",2
love,2
"ne part love chittagong",2
gta,1
next,1
"theory karl actual master mind behind everyth happen long drive test",1
"theory karl wierd collision box h mesh that suppos game evreyone lik dev left",1
"theory reason saw second karl might someth abandon car like cristine karl first abandon car time wither due desert heat paint melt mak cover blue paint eventual bunny accident glitch di theyre soul got suck creat first karl kill player time karl became smart even attain sentience start convert car karl karrot karla first on problem diffrent eventual karl found many tim abandon cristine last time convert old on kept find new on go back gett back mad stupid sedan also explain keep com back",1
"keep great content real enjoy play long drive",2
"far favourite seri camodo good job appreciat",2
"theory karl try help player like mothman bring destruction death",0
"try dust cobweb away karl duster might secret stop physical object touch like seat item etc",1
"three typ people world on prefer gam on prefer watch video one spend day try entertain subscriber thank camodo never deceive keep good work btw know refill paint press another paint even another color doesn matter",2
"theory karl creation made dev suppos help gone wrong try hunt player scare",0
"gotta love lenovo got ryzen version laptop see positive review guy gave couldnt happier ita time pair wacom cintiq ram upgrade perfect little gam digital paint set",2
"people go crazy gigabyte go relativelyaffordable price rtx would cool see guy buy review see good",2
"lenovo alway crazy budget gam laptop market first introduction gam lenovo sli killer deal back seri nvidia newest line remember look many video performance gam week got havent gotten anyth lenovo since build tower get much premium laptop alway appreciate respect lenovo",2
"manag snag msi thin rtx ram display nvme storage euro",1
"nice definite great value still old lenovo gam laptop never upgrad ram wouldve easy move performance doesnt make sense upgrad alienware ram still sometim fire lenovo see",2
"bought today best buy dollar love see mak video",2
"recent bought lenovo legion laptop ebay ram never happier lenovo mak best bang buck laptop also aren flashy",2
"got older version ideapad gam ryzen ssd amaz laptop bough time last year bargain well balanc laptop work gam",2
"model mine mobile gtx great machine aside plastic chipp due lid open clos annoying discount",2
"laptop big difference ne update video description according also took box battery dead lenovo laptop power first time unles charger plugg",1
"know gam mkbhd upload vid",1
"boy cant wait buy year theyre stock",2
"sony play limit stock sure",1
"never thought say got today absolute breathtak",2
"else still doesn",1
"tru excellent overview concise informative genuine feel better equipp make decision regard playstation watch review appreciate consistent fine work",2
"stumbl upon channel successful order yesterday sony direct anticipation gett deliver made want watch unboxing review came acros channel immediate click last name neat haha actual real enjoy video informative offer great insight professional maintain personal creative nuance thank",2
"got controller alone use shock work native well course none game know us trigger gimmick soundvibration feedback work like charm sure require set work",2
"honest think marqu start gam channel appreciate enjoy tech way people analytical knowledgeable tech great benefit come channel slight otherworldlines see talk tech matter fact way see actual use real world environment show actual enjoy th criticisingwhich fair one sense would think doesnt enjoy tech see would great addition",2
"controller real coolest th astro playroom insane haptic",2
"take moment appreciate level effort norman put video research fact analysi narration top notch love visual aspect like magazin figur gone box art trinket great job norm",2
"part theyre talk initial rollout sn north america hit home mention someth expensive time state economy meant probab toy average american parent could buy kid year took entire toy budget happen fami christma brother sister rang year old parent single present super nintendo super mario world one best gift liv want sn bad literal play christma eve night christma day great fami memory still hold famili",1
"dude wtf netflix someth wow",1
"baby kid feel like bless experienc first hand",2
"hand best nintendo documentary seen entire life huge video game fan gett memori back awesome along ton thing didnt know cheer",2
"documentari soooo well written edit thank great content man",2
"earlier found difficult back still enjoy many gam youth super mario world still hold think continue stand test time ageles gameplay level design masterpiece",2
"fantastic well made documentary tru made feel like kid could feel year old self anticipat bit treasure describ build mario world launch america havent tru felt way long time thank think go play mario world",2
"first allnighter friend play super mario world never forget see artwork instruction book came along bring back many memori remember awesome first discover sta rroad top secret area donut ghost house music vanilla dome valley bowser damn wanna play",2
"ive follow since start alway top quality youve outdone amaz video thank",2
"showroom end level",2
"shakoor naseem timma voice mix",1
"yousuf bhai jimmy watch show room mara asa dak dak raya",1
"best part",2
"small mistak mak video funny",2
"showroom end level hai",2
"mis chacha old dialogu ary bhagerat kaisy mery betoo",2
"fan hazarat muhammad saw",1
"new look",2
"miss saleem ungli much mis aswell",1
"anh quay shindo mong anh nhi video shindo",1
"gekai susano con chi sqawm kamu",1
anh,1
"anh anh vui",1
"anh anh vui sub",1
anh,1
anh,1
"admin game naruto cho one piece cho vui",2
"bos susano kill susano kamu",1
anh,1
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"ne episod rocky",1
"teammat voice like rocky voice",1
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"let appreciate alway manage put smile fac whenever feel negative",2
"bhai br back twin brother maldiv seri",1
bro,2
"please aryan next part",1
"bas line beginn real giv shiver",0
"amas mix ive listen alot mix one top please",2
"song nice one another never tire listen listen better listen listen want listen great",2
"awesome mix",2
excellent,2
"everyone read alway remember afraid try never win fight alway become champion",2
"love nice",2
"music amaz",2
love,2
"like kind music much",2
"time stamp intro tactical obama echo coffee popsicle bagel bagel sonic purple cupcake chocolate coconut outro",1
"first time gett watch asmr gam kinda video asmr thing idk havent watch sooner actual super enjoyable entertain watch hell yea lov",2
"love random us obama trigger word",2
"tactical one hit home man like crazy",1
"sometim come sleep sometim come commentary sometim come gameplay real love watch someone passionate abt much geek keep incredible work",2
"relax video help sleep",2
"hello asmr gam new love videoskeep",2
"word agn say syllabl hit different like tactical coconut",1
"could try make video french language thank advance keep good work video relax",2
"relax video help sleep relax",2
"fake slide unfair defense pursue get penaliz defender",0
"people complain fake slide absolute legal time play glaring awful loophole rul chang direct result play",0
"seein bill get excit like describ play let know excit high re time troy best safeti seen lifetime far",2
"sport damn amaz guy act like one mind single thought incredible cooperation",2
"new video idea game yet moment",1
"people dont realize exact hard steven adamsrussell westbrook play mis free throw bounce back get rebound quick get ball rus rus make rush deep three",1
"polamalu jump line titan extra smart know even h ear flag half distance goal theyre already close goal line doesnt matter",2
"case wonder clock didn stop obj play rule stat aren gain yard go bound clock keep runn great example obj can catch run throw kick name",2
"wow incredib well research video many great moment havent even seen wish wouldve includ alex smith hid ball ref great video nonetheles",2
"fact chri paul knew rule impressive",2
"game football passion fight referee decision love premier league",2
"passion aggression goal assist push pull yellow r card celebration fight someth man utd fan wish see team see team epl best moment kudo two epl contender great match",2
"volley great cucurella cros also th beauty",2
"excit game football seen long time everyth",2
"conte chelsea friend devot foe colddddd",0
"goal kouliba crazy game handshake",2
"dont see many comment foul took havertz l spur first goal card free kick clear foul replay wonder tuchel steam rest match",0
"imagine youre manchester fan watch brilliant game",2
"chelsea fan chelsea tottenham alway favorite match day season never ever fail excite",2
"week premiere league cant wait rest season bring beautiful game passionate game",2
"year old music rock world",2
"literal ran house forest near park near house start play cause today felt magical",2
"ive high school year may often hear newer song get sent back musical equivalent ive try trauma heal us song think ive made progres slow sure start love year try survive wilist hat may happy road dont care nobody se know gett better that matter",2
"start cry every time play reason love song",2
"music amaz god heart stumbl upon whilst search guitar video lesson play along",2
"never good sport si felt",0
"music good like relate sound music sad yet upbeat happy ive never heard music like life real like",2
"song whenever feel someth song usual help back feel empty thank",2
"heard song store became one favorit final found love music beach bunny",2
"great sound vibe remind college radio",2
"cannot believe sherika clos gap race well done terry hold",1
"cry tee tee runn dear life jamaica tail like lightn amaz race athlet perform highest level",2
"proud ladi beat jamaican team best sprinter ever seen absolute incredible",2
"jenna prandini leg crazy pass one greatest ever sprinter put usa lead wow",2
"tee tee teri sweetheart face bring tear every time jamaica try run little baby face teetee girl",2
"beat thompsonherah fraserpryce jackson single race massive team stage",2
"wow usa rooki amaz beat jamaican legend prandini awesome curv win",2
"saw melissa jefferson reaction announcement immediate knew usa go win look dial",2
"shoutout american queen yall deserve everyth",2
"excit race jamaican competitive love german emotion mak podium contagiou",2
"team jesu comment winn team",2
"hurdleskick man one best call time",2
"consider many tim antonio brown say sign definite",1
"funniest th westbrook travel alway curry ask do rus look complete sincerity say don know man head stuck practice mode someth",1
"marion barber back flip though rip legend",2
"funniest part baez th soon javy turn around first baseman could turn around stepp first end inn",2
"smart move shot clock doesnt move touch ball game clock roll",2
"jacob fir football playclock",1
"random pres aggressive tackle madden",1
"anyone didn catch luck didn quite lose yard",1
"tour ticket available",2
"else remember tyler would win every challenge",1
"year later still wait second annual sport baseball battle",1
"cody someone hit inside park youre clear baby cody hit inside park",1
"guy br happines joy day watch",2
"know video long time can get enough dude perfect",2
"say ever since cory shav eyebrow straight fire battl",2
"year later still done another annual baseball battle still love content keep",2
"greatest come back ever although cory deserv win",2
"coby alway deserv second chance",2
"video part",1
"quick turn possible moment",2
"show deep attach respective sport",1
"people incredib talent work hard skill perform seem impossible stephan curry tiger wood come mind right away work incredib hard practice alone well",2
"best teammate history world jump bench cheer way ball went",2
"man know impressive hell deserv feel proud",2
"love inevitable evan longoria clip right volleyball player go stand keep ball alive surpris allow",2
"lov add volleyball compilation les popular sport ne recognition like cricket dodgeball badminton",2
"incredible performanc lov scen shown marvelou",2
"swear every half court shot time end epic",2
"amaz performance definite maguir best performance unit shirt",2
"maguire need stand ovation stay one god real captain performance sure",2
"unit fan say game gave chill reassur watch premier league",2
"crazy see ronaldo bench real beginn new era",2
"defense real solid can wait see addition casemiro coach rebuilt defense real good season",2
"fan player tonight didn disappoint",2
"fan eruption goal final whistle brought tear ey",1
"game emotional way play recent season frustrat still ear could start someth great",2
"like see man utd fan happy thru lot deserve",2
"love epl even gam bottom team excit",2
"lik video make sure check top sport blooper decade",2
"like clip someone mak one better play ive seen announcer like definite one best play weekend",2
"love variety minneapoli miracle got regular season mlb top cmon man",2
"forget much appreciate sport hockey person wow baseball nfl wow even soccer cry field wow great athlet",2
"know canadian made list damn curl highlight mak cut",0
"felicidad buen ejemplo sentadilla son uno topgirlsuno mucha buen ejercicio deja ver que hay muy bueno resultado saludo desde world lo mortal abian apreciado tan hermosa mujer",2
"one ever toronto person made video",1
"people still clueles post tsn toronto sport network",1
"hermosa elecci likexxxuno lo mortal abian apreciado tan hermosa mujer hopi sweeter sun hotter joonie cooler yoongy butter son uno lo mejor concierto tqzl la eleccion cinematogr fica art stica son brillant referencia cultural europea realmente interesant ojal cultura europea representara menudo tan bellamente puedo dejar decir esto hermoso kamu largo del video luz serio que encargue iluminaci genial",1
"play field number australian juniour league world seri team alot memori come back look scenery",2
"subscribe enter visa giftcard giveaway",1
"learn pitcher accidental hit almost hit someone throw perfect pitch homerun afterward",1
"painful one list ask premature celebration result loss on different game lol like someone tripp gett touchdown game literal hold onto ball couple second that washington wizard point even appos team time foul hit free throw even mis somehow rebound ball full court shot tie game impossible amount time long story short throw lost game lol look fellow teammat star total disbelief afterward gotta one worst throw sport history",0
"game almost blowout point dalla buffalo yet check beebe still giv effort game bill owner ralph wilson walk owner booth locker room thank beebe play",2
"packer fan remember watch game seattle seahawk hassleback said go score harri pick took back remember fami jump yell go nut one favorite sport moment ever especial favorite team on offer karma back hassleback",2
"hop break ankl literal far savage",0
"context stanton fier hit jaw year prior break end season first atbat fier hit get hit absolute justifi watch",1
"succes best revenge dad us say true",2
"pujol trout taunt bow arrow gestur priceles",2
"isnt even whole story last time giancarlo stanton fac fier hit face end season prompt reconstructive surgery that reason many baseball player wear face flap helmet next time face hit even unintentional that nut",0
"hello friend",1
"unreal congrat special place",2
"dude actual got jim nantz announce legendary",2
"watch dad didnt believe actual master crazy great job editor team bryson big achievement able play one prestigiou plac earth",2
"feel like people watch video idea unbelievable allow even augusta master let alone play sport golf",0
"alway bless whenever decide play everybody favorite battle another round sport golf",2
"greatest video ever made well done dude perfect bryson full team",2
"much love see battl think guy change frisbe disc golf frisbe travel farther regular on",2
"awesome video thank master management allow great way keep youngster involv generou master alway clas",2
"attend master thursday wood great place stand many golfer end got see close fantastic experience",2
"arsenal side prov nice play lot fluidity sign gabriel",2
"arsenal attack fluid theyre play well man theyre look real dangerou season",2
"game fan loud behind team especial saliba chant team different together coyg",2
"shame gabriel jesu goal rul offside play skin moment deserv goal zinchenko play amaz today marteneli jesu alway threat xhaka play well consistent new role ofc gotta talk saliba young yet play like veteran special mention ben white also play good right back",2
"win won guarantee top finish better defeat last season",2
"great see arsenal win gam suppos win excit see top competition",2
"watch gabriel jesu team right honest put huge smile face odegaard fit well together interplay wing fun watch final happy watch arsenal play",2
"compar time last year feel like liv cloud gam win point goal scor goal allow believe on like tierney tomiyasu smith rowe main starter arsenal last season definite ne contribution season go hope patient grab opportuniti show capable pitch season keep go compar last season huge improvement squad depth much thicker us tomiyasu smith rowe tierney substitut hopeful next week would like see vieira make debut even minut",2
"arsenal got gabriel phenomenal",2
"tear ey pray tim solid team",2
"tak real smart person spiderman frontflip two meter high wouldve never thought unreal",1
"merci beaucoup pour moment moi mon ami assi moi somm satisfait divertissement propo dan cette vid bonne continuation dan vo compilation jappr cie norm ment",1
"even amaz us support opponent shoulder facilitate rotation midair didn see first time either",2
"best golf shot ive ever seen",2
"incase anyone ask grab puck hockey ground goalie isn close enough catch drop",1
"want video life enjoyable watch sport best",2
"sport event anywhere history come near one god",0
"sure corner taken quick hand refresh see federer federer com tenni",1
"last one wasnt great foul football term alway result yellow card player done book henry last clip",0
"literal every hockey team player break stick difference scor right",1
"hour game time record spe good job guy",2
"diaz goal reminiscent wonder goal peru copa amer fact scor like bunch tim porto clas player",2
"credit crystal palace great counterattack goal reminisc brentford saturday",2
"lui diaz goal instant classic colombian could happier",2
"goal scor absolute amaz result palace wish nbc could upload earlier though",2
"milner pitch game man still",2
"love lui diaz much player character",2
"neutral fan real happy see zaha diaz scor top tier player league",2
"lui diaz big heart sharp teeth amaz attitude liverpool sweetest goal",2
"lui diaz alway show great character ready sacrifice anyth team",2
"zlatan doesnt score impossible goal impossible goal score zlatan",1
"alexander graham bell invent telephone miss call zlatan",1
"zaltan martial art football match ronaldo jump average nba player",1
"guy call zlatan zlatan one time",0
"way sync whole video smoooooth",2
"wind assist goal amaz",2
"alway play glov",1
"ricardo play portugal eurocup quarter final game",1
"great video great voice stay safe man keep",2
"k amaz video bro thank",2
"love shar canelo plant man someth else beautiful fami fami love sport",2
"plant canelo postfight talk honest one best moment ive ever seen great stuff bell r fight",2
"canelo plant speech gave chill man tru sad lost fight",0
"fact jake logan featur hilariou",2
"real great see canelo fight year progres fighter enjoy fella box great hand",2
"wow highlight conversation fight fight awesome classy fighter great job showtime",2
"exchange canelo plant deep due respect",2
"like jermell charlo ive met couple tim h cool guy castano fight imo",2
canelo,2
"wow saul said fight made tear little fami respect",2
"part com soon youtube decid cut upload half reason rest video upload later week",2
"love first one immediate turn penalty box like know drill guy",2
"made laugh way harder",2
"still remember see mugsy bogu nail morethan half court gamewinn shot buzzer ear also hornet",1
"love minut thunder happen pitcher drop everyth turn around like nope gonna dip yall fun",2
"amaz player able react moment way seem superhuman sometim dont even react special",2
"dave winfield new york yanke accidental hit kill seagull baseball toronto blue jay august charg cruelty animal autopsy even done seagull creat lot controversy toronto",0
"worth watch worth shar excellent content deliver advertis thank",2
"jag texan one alway kill exact taught don int knock much effective try nfllevel receiver unlucky lmao",0
"entertain one th amaz sport thing happen unexpect remember wife given free ticket diamondback game went zerozero final left came home said got bor game diamondback went score seven run last inn left winn game teas endless suggest attend dback gam went win world seri year wife attendance glu last game yanke lui gonzalez base hit game met joe montana football season went win last superbowl saw end french montreal flight sfo toronto connect flight montreal air canada pilot gave updat onesid blowout also never forget stanfordcal game play cal beat stanford band became part game still argue two lateral pass win cal still say among craziest moment sport history crazy moment call play center grammar school flag football team even though smallest player oppos team school play player sixth grade agre game though play center school practice never competitive game adrenalin psych said threw perfect spiral would intimidate bigger player since fear plow stop gett never sack team went win norcal championship undefeat twelve team league brother play wide receiver though longer play since school seventh eighth grader never went play high school feel small good grammar school game also play defense stuck distance cycl golf enjoy also many crazy moment decent meter even ear despite leg broke bad freak accident couple year ago still enjoy cycl well hik also laser tag kart rac channel even video jump vega stratosphere tower though wind fierce ey water felt peace fear way choos skydiv free fall bucket list item since reason jump perfect good airplane",2
"know good game there minute highlight",2
"kevin bruyne insane newcastle ne taken serious season",0
"saint max day break pres man incredible fun watch definite one street never forget kind player",2
"even draw champion way howe newcastle play free attractive positive go forward football fear great opposition wow genuine love see",2
"game insane much win would satisfy would take draw day los respect newcastle amaz game lik idk feel lmao",2
"couldve never predict amaz midfielder joelinton become",2
"god kdb insane vision pass skill absolute generational havent seen anyth like since xavi sneijder",2
"city fan respect newcastle hope real well season scary think newcastle haven even went crazy expensive signing yet gonna terrify",1
"well done magpi saintmaximin attack pace man city defense blue print rest epl",2
"emotional day havent seen newcastle side play well man city les long time gutt grateful get point end heroic team performance could single every player start praise proud city ill say clapp soon saw bruyne play silva goal phenomenal football mean tim match terrify city possession wonderful side wonderful manager",2
"throwin back old school trick shot day thank watch guy serious appreciate ton",2
"see cody frisbee skill impress",2
"become seri yet great job dud",2
"man trick shot dope wish dai like guy future",2
"thank coby giv love badminton real love sport feel great shine spotlight",2
"appreciate got baseball field football field hockey rink soccer field one video edit thank lik never gotten many",2
"shout badminton player know sport doesnt get alot love that hit right feel man thank",2
"lov garret video sooooooo much energy",2
"know one go back quarantine rewatch dude perfect vid fact inspir trickshot channel",2
"question break record world longest strike",1
"world record",1
"alway love see coach reaction celebrat someone els succes together feel good even watch",2
"two record already broken caeleb dressel butterf broken olympic time sec inessa kravet women triple jump beaten yulimar roja venezuela also tokyo olympic",1
"women triple jump yuliana roja venezuela broke record made jump tokyo",1
"stefka georgieva kostadinova bulgarian retir athlete compet high jump world record metr stood since",1
"saw duplanti olympic h definite legend mak jump gold medal single fail",2
"fastest r card world record could achieve",2
"przyjemnie popatrze",1
"world record remember pleasure first total federica pellegrini unjust disqualifi semifinal favorite race next day made record career also made couple record day first particular",2
"jarmila kratochv lov hold current world record set ju munich definite miss video record longest ever official world record women athletic also miss jan elezn current world record holder javelin throw jena may",1
"one best rac ever seen",2
"longest shot kentucky derby giv chill make smile quote race",2
"simplemente incre ble esto jam ser olvidado",1
"ive never watch single kentucky derby race year earth gave chill body longest shot kentucky derby go right history",1
"well probab never see someth like legitimate one coolest thing ive ever seen life",2
"honesty might greatest kentucky derby victory time longest shot pass favorite right end can write story better",2
"can get enough race way say rich strike end legendary",2
"friggin horse look like runn back cutt back acros midstride break daylight break open end zone awesome display athleticism horse jockey",2
"treat see spectacl like good rich strike even horse win anymore rich strike history book",2
"rewatch watch rich strike whole way know happen hear announcer reaction got chill spine unbelievable race",2
"enjoy thumbnail hahahahahaha",2
"let admit thumbnail",1
"give guy tenni court attitude good sense humor",2
"wouldve dropp everyone around",0
"love video gonth",2
"gonth love channel love vid help lockdown keep man",2
"correction south africa kaiser chief fan take far",0
"punch grealish grealish went scor late winner",1
"reason beach ball israel team doesn play well go beach fan threw beach ball suck",0
"man hitt grealish favourite clip man legend",2
"team jesu comment winn team",2
"don know cop cheer papi home run alway mak laugh",2
"honest feel pain without one pain",1
"never understand oppos team help player outunawarenes aside stupid th help",0
"love cleanup crew beat medical crew job",2
"guy best friend young kid went school together great guy forever cherish clip teas material",2
"golden state warrior split alway mak laugh",2
"father actual di fall try get son ball sad",0
"man got cross bad split hilariou",0
"crash hard plywood floor basketball worstpossiblepain",0
"type video like show one clip another without five minut talk leadup one y figure good job",2
"jest mistrz ten koszykarz",1
"podia ser iniesta pra mudar hist ria hajahajahaja",1
"would call triple doink well maybe hit upright three tim hit four tim think quadruple doink fitt",1
"cheerleader got head game pun intend thank video theyre great",2
"fair even caught probab com bound",1
"give prop ball boy go floor instead try retreat would retreat would collision",1
"push net",1
"season alone harry maguire would occupy half spot",1
"right side midfield gonna absolute quagmire went right head",0
"hate toward american leed absolute deserv",1
"aaronson becom star awesome see well marsch slap handshake end",2
"hopeful stop hear much trouble leed without raphinhaphillipsbamford love replac well",2
"crazy nobody mention big rodrigo past gam amaz player prem final show potential since valancia day",2
"huge aaronson fan dude absolute lightn bolt refus quit every time play usmnt provid spark glad see well",2
"impress leed unit far love aaronson quit lot heart glad see american player well premier league aaronson adam hope keep throughout season",2
"first goal exact ne striker press ball",1
"freak start jesse marsch squad let gooooo",2
"might world clas quality world clas commitment press energy fun promis performance",2
"aaronson must start world cup",2
"final maguire us brilliant way game harry",2
"god bles ten hag final manager ball pray get time implement vision philosophy",2
"gam season might seem like bit soon worri liverpool team ear indication liverpool midfield literal paper thin com resourc long time lfc supporter cant help compare decision let sadio mane situation xavi alonso year back think klopp go put seriou time work squad get anywhere close top position year hope wrong honest man utd halftime",0
"miss man nobody want admitt sorry",0
"martinez height giant among giant",2
"three week table unrecognizable",0
"excit man usual turn big team good counter attack team sit back struggle",2
"love rashford didn make first question know hadn goal contribution prem month put club first clas",2
"liverpool dont sign least player midfielder transfer window clos mak top difficult vvd look like gett complacent season",0
"imagine hype team two gam",1
"perisic brought much offensive danger wing spur dead consider someone kan quality wait header",0
"impress spur controll game thorough impress resolve determination every game far season fac stiff competition keep ris challenge awesome see matter",2
"real good response second half start gam better want win better team though",2
"wolv close top flight team however glad see spur come top",2
"goal proper train ground",1
"year ago perisic deni manchester unit reason old squad year later perisic hold trophi manchester unit past year land spur minut play made assist time manchester unit scor goal gam goal opposite nice manchester",1
